Wind1VelX_Mean,PtfmSurge_Mean,PtfmHeave_Mean,PtfmPitch_Mean,TwrBsMxt_Mean,TwrBsMyt_Mean,FAIRTEN1_Mean,FAIRTEN2_Mean,FAIRTEN3_Mean,ANCHTEN1_Mean,ANCHTEN2_Mean,ANCHTEN3_Mean,GenPwr_Mean,RotSpeed_Mean,Wind1VelX_Std,PtfmSurge_Std,PtfmHeave_Std,PtfmPitch_Std,TwrBsMxt_Std,TwrBsMyt_Std,FAIRTEN1_Std,FAIRTEN2_Std,FAIRTEN3_Std,ANCHTEN1_Std,ANCHTEN2_Std,ANCHTEN3_Std,GenPwr_Std,RotSpeed_Std,Target
11.52599787,7.834788804,-0.03430412635,2.810245494,5915.804716,64435.845,951292.6081,1581419.616,940956.1638,754637.5262,1381769.757,744593.1977,4152.000476,11.83671,2.273397475,0.9153836747,0.05648365223,0.8329637154,2886.125011,16055.07119,22840.42401,78995.26531,28137.0229,22746.63238,78394.43442,28023.92893,1067.928882,1.080316908,0
9.974521788,6.189803271,-0.03397374028,2.449353435,4668.891985,55657.02509,983317.1822,1486914.404,974220.6193,786494.9042,1287401.317,777655.9293,3044.038725,10.47733827,2.126776939,2.95672892,0.05117845051,0.8281560732,4238.661187,17482.18366,48744.76079,231122.9459,62772.76566,48638.4447,231078.805,62751.37556,1233.302041,1.146027756,0
11.53360879,8.11197845,-0.04549371857,3.113323258,6025.50334,71242.61305,939930.5542,1606417.917,944957.428,743351.4598,1406435.103,748700.3657,4637.727873,12.04805886,1.830592808,1.66316818,0.05197058671,1.056331275,2417.955206,15597.7929,34329.10509,138443.6418,37769.18001,34315.21226,138398.1422,37817.3874,673.4453968,0.5922284175,0
11.22281262,7.74659261,-0.03605971914,2.923084655,5587.846014,66617.98427,954549.2798,1577273.161,940934.0208,757920.1161,1377523.304,744624.8925,4150.967662,11.6772768,1.885510787,1.222533509,0.06692829306,0.6164985677,2315.859386,12884.31842,29108.40384,104174.7799,25822.22893,28957.7793,103874.2755,25690.95476,976.4204707,0.7772935238,0
10.62436284,6.515406534,-0.03190572962,2.371490793,4975.770764,54197.81704,974159.2615,1490807.225,970985.0007,777315.4422,1291481.818,774351.333,3426.321392,10.94983386,2.516027486,2.330443805,0.05793990863,0.9530109517,3531.995592,17695.23903,40556.17539,169787.5842,52670.85508,40348.30829,169523.5954,52587.8795,1414.983233,1.562416977,0
11.75409169,7.99371416,-0.04301523452,3.057688538,5888.071173,69814.00536,948818.4142,1610565.938,941017.6617,752241.9875,1410617.802,744723.9726,4382.826375,11.7938127,1.896108505,2.348178682,0.06011716712,1.040730819,2650.481218,17354.56942,41013.28883,183000.3782,50064.06725,40893.77781,183047.3474,50098.23125,1051.505349,0.9568507406,0
11.04911823,7.957383451,-0.04005120276,2.939663278,5321.873348,67411.04714,940349.0476,1592821.949,946326.0552,743744.518,1392981.904,750079.8457,4273.121412,11.76591449,2.048670684,1.095723587,0.04751235365,0.5519627441,2102.549131,11231.64666,31492.56493,94007.62393,12689.40586,31427.78218,93611.23976,12237.92273,872.8061667,0.6733661874,0
11.54121467,7.178594288,-0.03452309556,2.805201154,5902.223754,63585.40931,967218.9988,1537049.298,950842.8698,770520.238,1337316.07,754425.0657,4192.282915,11.75703716,2.071830852,1.609592178,0.06580793668,0.9319376797,2683.415739,16900.19777,29575.58393,129724.9686,39869.913,29294.87661,129290.1807,39708.68532,1051.303358,1.112513165,0
10.67556079,6.923995279,-0.03650426028,2.689225087,4910.04593,61192.98574,962540.6129,1533543.492,968410.9594,765820.9723,1333877.067,771936.8756,3514.981202,10.91765612,2.350930763,2.912526562,0.07925125802,0.8021160782,3454.311643,19014.26373,50822.42683,224710.5345,59302.57573,50640.36161,224536.962,59275.91791,1479.368288,1.409878595,0
11.55019661,8.189305179,-0.04094327699,3.014837407,5784.730535,69515.04067,944012.6896,1610936.125,934914.5808,747451.5643,1411067.85,738668.1772,4654.068007,12.05713448,1.763492637,0.9735314089,0.06582641659,1.049436318,2464.455846,15485.8455,29138.67975,83410.68064,20218.06822,29053.53562,83009.60997,20152.85119,664.4537385,0.6118732324,0
11.52599787,7.672471935,-0.03724150616,2.828462208,5947.111243,64860.50191,954696.2913,1569672.611,943715.3873,758051.2411,1369987.612,747344.4124,4167.055359,11.84077705,2.273397475,1.079905751,0.06382325696,0.8149563191,2681.339817,15297.09839,19090.17279,91905.08405,32471.59826,18887.26823,91445.38338,32408.45812,1046.40396,1.055953514,0
9.974521788,6.365078236,-0.03376559248,2.445879473,4664.162004,55631.89946,979290.8042,1491548.18,970144.9129,782483.4045,1291986.939,773592.883,3049.508612,10.48599579,2.126776939,2.529550092,0.04687830547,0.8079668765,3367.833307,17302.28068,41645.42397,195730.3329,53612.77869,41444.9247,195493.6205,53508.35743,1245.22335,1.16067581,0
11.53360879,8.09532945,-0.04360513669,3.124449967,6078.419134,71487.4131,939730.3401,1607038.31,945220.608,743148.776,1407110.254,748972.3231,4653.969774,12.04843489,1.830592808,1.618800231,0.07179277358,1.058641216,2486.782818,15476.40626,35781.54036,135017.5964,35911.49044,35737.35667,135020.9199,35953.00529,649.7055573,0.5804573576,0
11.22281262,7.687196842,-0.03835325971,2.925885451,5599.66717,66636.94125,955397.6555,1572870.15,941674.7205,758796.051,1373054.625,745385.1722,4160.310863,11.68287718,1.885510787,1.16798999,0.06094334536,0.6189957211,2255.295093,12320.01366,25691.29372,99360.3973,26695.67332,25515.71171,98966.1318,26550.5663,975.74078,0.7709905864,0
10.62436284,6.997076893,-0.02803367632,2.315399055,4879.70694,53216.75007,967372.0853,1514110.999,963494.8989,770516.1562,1314778.546,766928.2506,3292.858473,10.80839885,2.516027486,4.100276392,0.08558396356,1.182363608,3669.698939,20297.11606,75757.83538,297104.5309,71673.7592,76010.20003,297789.9453,71888.16307,1444.959573,1.566562467,2
11.75409169,8.150813271,-0.04350540817,3.095732151,5906.074416,70643.95404,948813.8618,1588899.011,939320.6027,752307.4532,1388975.122,743015.8267,4392.593629,11.80106979,1.896108505,3.635845812,0.06128395404,1.009270055,3318.068909,16532.03924,71464.22379,267551.1647,63746.06439,71525.4746,268060.4881,63860.43996,1029.364369,0.9242437277,2
11.04911823,8.290068193,-0.03787319124,2.928102019,5322.691786,67064.69896,933806.0071,1563020.186,941547.3019,737208.2043,1363379.169,745245.2199,4274.074052,11.76127538,2.048670684,0.9601389754,0.04379919797,0.5565653697,2671.93729,11279.11286,21584.64357,80573.21548,22801.69444,21429.95916,80195.84006,22672.03783,888.8907976,0.7083069798,2
11.54121467,7.739976912,-0.03332641286,2.785682986,5927.572669,63290.03203,956727.7918,1528915.824,940066.0759,760070.8193,1329307.173,743679.0459,4188.28198,11.74915493,2.071830852,1.435035017,0.06475218436,0.9211296135,3147.806055,16717.86113,27694.3148,111201.0829,38091.49125,27431.07873,110886.7054,37928.1083,1054.344712,1.113572319,2
10.67556079,7.43563117,-0.03513633746,2.68814216,4871.315609,61281.98021,953516.6843,1519493.935,959799.1085,756764.573,1320044.748,763304.2106,3517.93507,10.91723279,2.350930763,2.994117205,0.07377741503,0.8102274986,3671.068656,18599.67247,49691.4008,220158.5076,61046.93058,49553.35379,220184.7425,61067.73703,1488.207421,1.42041328,2
11.55019661,8.743096944,-0.03858330669,3.019791842,5776.29769,69472.16176,934992.0384,1598813.876,926011.8334,738402.6389,1399092.733,729722.3778,4642.839316,12.05225373,1.763492637,1.146799252,0.06574116643,1.063295923,2185.397771,16175.56243,31219.63524,95197.72403,22362.85847,31200.1229,95040.62928,22334.02246,691.3817125,0.6350740921,2
11.52599787,8.338295261,-0.03145830561,2.806586192,5906.924586,64302.26181,943424.912,1566706.506,930913.1261,746776.1836,1367201.745,734541.0171,4147.230153,11.82968821,2.273397475,0.8394488197,0.05661640762,0.8373913863,2862.920935,16126.47026,21643.40165,72500.47327,24573.83055,21571.56403,72102.96827,24456.75262,1075.815483,1.089939385,2
9.974521788,6.605954755,-0.03120566626,2.4588206,4668.926907,55761.28407,974694.5589,1470905.283,967393.6353,777880.9888,1271496.868,770840.1666,3043.71432,10.47375629,2.126776939,3.047511734,0.05093202936,0.8376615311,4151.890612,17613.05149,50569.68624,228841.1033,62593.85689,50485.99352,228950.4064,62586.40819,1228.355146,1.134443946,2
11.53360879,8.716116417,-0.04298324343,3.121989077,6027.285621,71424.49669,930046.6785,1597640.82,933770.7662,733483.7621,1397842.95,737510.7686,4646.466742,12.05180813,1.830592808,1.769952523,0.05277908954,1.064806604,2382.418408,15757.21675,33359.86266,142315.9922,38092.19481,33329.04257,142495.8626,38163.31848,678.2336558,0.5951955238,2
11.22281262,8.315644711,-0.03323178314,2.917091084,5588.831697,66481.85465,943506.096,1566746.596,931541.7263,746882.9162,1367171.79,735224.9943,4146.936474,11.67373534,1.885510787,1.102304533,0.06724651303,0.6207765732,2328.212686,12978.04069,26124.94778,92851.9039,22965.61056,25966.56495,92708.33164,22812.85904,983.4918408,0.7877042332,2
10.62436284,7.062673292,-0.02944342415,2.368936635,4977.655845,54159.45918,964903.6002,1483122.018,960493.1696,768048.024,1283955.944,763850.5389,3422.15553,10.94680691,2.516027486,2.408899407,0.05805743289,0.9555088646,3381.889212,17634.55839,41525.33116,168028.2412,52826.12199,41335.43821,167946.9398,52758.85701,1415.278892,1.563180256,2
11.75409169,8.541180549,-0.04048457341,3.069191185,5882.79038,70015.00064,938966.0728,1599935.391,932371.6115,742384.3356,1400119.432,736082.9884,4385.958325,11.79421055,1.896108505,2.598455272,0.06033079402,1.043771744,2647.804733,17458.00015,44114.78029,193834.202,52668.80632,44052.60297,194061.5998,52708.19414,1050.237134,0.9525133677,2
11.04911823,8.472888664,-0.03722877677,2.938569819,5317.824129,67311.35823,931983.7791,1577503.864,936638.8553,735377.4462,1377834.544,740378.1666,4272.979298,11.76568266,2.048670684,0.9794259379,0.04757280258,0.5542201185,2165.747921,11308.45403,28281.13824,83602.59197,12312.94906,28194.37068,83385.37302,11863.3721,876.5550058,0.680673231,2
11.54121467,7.692964933,-0.03169016529,2.803862102,5910.113848,63531.45833,957015.3437,1524353.91,942178.6535,760335.1816,1324787.72,745767.6794,4189.233657,11.75555614,2.071830852,1.641434713,0.06621119016,0.9314584347,2701.049371,16931.69813,28946.65649,125980.9117,39369.55403,28688.13974,125774.5771,39212.17099,1054.566189,1.115717727,2
10.67556079,7.579888008,-0.03414953918,2.694312809,4904.407139,61360.10816,951521.0172,1533106.925,956443.8626,754777.4594,1333608.526,759977.8018,3518.627273,10.92240347,2.350930763,3.112841457,0.08019698863,0.8095265414,3363.065571,19059.26749,54426.75841,231122.6978,60271.66595,54282.72773,231118.0362,60244.64003,1481.240269,1.412529742,2
11.55019661,8.732961502,-0.03835349485,3.010414675,5790.664898,69386.73378,933931.4105,1597411.842,925960.5103,737375.4495,1397682.773,729690.4199,4651.395658,12.05444475,1.763492637,0.7400362187,0.06586147975,1.048133722,2520.482642,15515.26518,23911.20983,64818.41365,19816.97941,23777.13014,64473.0504,19767.64587,670.2950716,0.6120336821,2
11.52599787,8.18884261,-0.03437250491,2.825069349,5949.846177,64731.55276,946323.1715,1555321.733,933412.0762,749690.0517,1355805.775,737042.1129,4162.73843,11.83333917,2.273397475,0.9735772224,0.06428284907,0.8120671876,2893.833646,15345.5803,15918.20218,82446.75564,29943.55538,15713.23394,82115.1581,29877.26768,1055.635846,1.064980922,2
9.974521788,6.808440204,-0.03110156986,2.454376338,4665.444571,55728.3926,970312.2074,1476599.333,962714.1806,773514.9344,1277171.478,766174.5389,3047.854634,10.48027611,2.126776939,2.62024909,0.04695069133,0.819062455,3545.188247,17301.49955,43113.48405,194209.3029,53728.78088,42946.23766,194062.2545,53631.16241,1238.733899,1.147480093,2
11.53360879,8.681661345,-0.04082362982,3.129175789,6077.786104,71568.05261,930046.694,1595740.857,934348.8462,733462.5287,1395991.034,738101.002,4659.165688,12.0539,1.830592808,1.570997776,0.07171472286,1.065588626,2448.003198,15629.90537,32726.39986,127196.0479,34429.57563,32698.97826,127371.8871,34494.17733,656.1582134,0.5836356986,2
11.22281262,8.246830296,-0.03550508279,2.915835668,5593.287926,66415.94779,944729.0377,1562425.325,932435.7167,748129.923,1362782.718,736135.9027,4152.127668,11.67336566,1.885510787,1.137040271,0.06141710666,0.6245430341,2267.899669,12578.07099,24583.26383,94915.72188,24657.40508,24421.63409,94730.10093,24512.45403,988.5972972,0.7912998249,2
10.62436284,8.337246302,-0.02217756824,2.318968412,4879.43513,53296.42177,943851.9648,1494088.931,940259.6723,747003.6846,1295070.094,743714.1692,3296.811962,10.80993528,2.516027486,4.474017588,0.0847024074,1.214807157,3495.426775,20653.62857,77334.24576,291246.8419,76274.5299,77632.09148,292301.9733,76553.78669,1452.914668,1.5746529,2
11.75409169,9.31404486,-0.0368457306,3.121013133,5901.869316,70976.89308,929046.5206,1549051.532,919524.0393,732563.7161,1349442.898,723282.4452,4396.973107,11.79345816,1.896108505,3.92640818,0.06167829929,1.014684503,3048.296234,16434.56869,77320.55915,264477.5885,62221.38404,77346.97265,265066.667,62259.88342,1013.012381,0.8990863289,2
11.04911823,9.717703775,-0.03179635637,2.939020857,5346.373599,67259.11958,911398.7544,1541844.484,917753.312,714707.455,1342617.021,721375.0812,4290.766554,11.76734762,2.048670684,1.183030921,0.04379180293,0.5461784366,2464.626854,11385.27754,19135.00546,87638.97142,28877.86636,18880.70895,88179.93902,28854.78399,883.7173927,0.7002852487,2
11.54121467,9.105655299,-0.02698109698,2.78996898,5934.768376,63377.53112,931109.3214,1506594.762,917818.7673,734457.0839,1307376.023,721449.7165,4192.864481,11.7477263,2.071830852,1.444167598,0.06543908426,0.9199353793,3101.681261,16845.0293,20041.52454,102224.2629,40597.83156,19697.37944,102814.6418,40435.24817,1053.805718,1.109874292,2
10.67556079,8.929098971,-0.02958003355,2.712059361,4865.242186,61877.60244,928987.7458,1508079.106,932287.304,732243.6627,1309023.463,735810.8552,3528.500101,10.92402088,2.350930763,3.267361797,0.07366785685,0.8296785128,3530.413781,19053.70851,54175.98076,219026.8634,60633.5416,53998.65864,219237.6156,60614.08112,1494.456615,1.425003825,2
11.55019661,10.05919199,-0.0320001427,3.011336938,5776.246486,69206.85807,911694.6639,1566759.324,905881.4839,715056.7092,1367403.436,709524.5692,4631.336538,12.04123109,1.763492637,0.9435731964,0.06680817509,1.074834481,2187.061833,16256.49417,22704.00909,71728.6984,22491.96866,22573.22039,72328.64254,22440.89127,703.2172545,0.6324611962,2
11.52599787,9.585883701,-0.02490582106,2.809764603,5904.034486,64232.63117,923897.2899,1533305.582,908446.7327,727231.9321,1334178.412,712016.9633,4150.810687,11.82337972,2.273397475,0.6791523656,0.05713810921,0.8373834764,2725.332745,16229.8947,15940.66048,58906.3469,20220.41849,15778.97069,59422.46834,20028.94271,1082.699697,1.097158029,2
9.974521788,7.705091514,-0.02467135596,2.475011005,4668.011767,55917.8903,953225.9668,1435082.235,948047.6315,756451.9057,1235965.081,751515.9566,3045.038871,10.4733826,2.126776939,2.999145758,0.05030865508,0.8609090395,3913.173535,17816.86005,50595.5536,202035.1255,57165.45347,50499.73701,202397.9075,57179.72592,1220.832705,1.123566918,2
11.53360879,10.25951271,-0.03716458613,3.132528076,6034.240033,71700.32309,905550.8193,1584125.474,907802.9084,708965.3194,1384797.141,711516.6271,4656.560141,12.05022458,1.830592808,2.232064012,0.05355399232,1.067025571,2255.890188,15959.83629,39079.06314,163514.9159,40644.35632,38975.83743,164085.9996,40704.55468,688.831567,0.6066307567,2
11.22281262,9.705672218,-0.02698427398,2.917819999,5592.662382,66501.64924,919154.389,1543278.947,909386.4359,722485.4748,1344094.182,712999.4644,4149.088894,11.67203967,1.885510787,0.9451543351,0.06815990791,0.6169262809,2325.921394,13122.23938,20005.6244,76171.66427,21601.40269,19707.14106,76692.64882,21395.03422,988.3998077,0.7903070356,2
10.62436284,8.364813752,-0.02336240557,2.371917662,4984.717488,54221.86798,942385.2858,1460300.219,936418.0824,745521.5814,1261477.766,739778.0091,3423.874546,10.94740165,2.516027486,2.348261275,0.05874114144,0.9686106818,3257.214828,17711.0906,38167.04886,147670.2478,49180.73004,38038.72355,147927.1453,49159.63514,1418.999524,1.56504359,2
11.75409169,9.801712154,-0.03414795979,3.094118649,5872.807919,70405.22253,916989.6161,1567925.709,912425.2037,720440.0463,1368440.35,716165.3102,4389.053219,11.78792652,1.896108505,3.101447896,0.06060819359,1.055048218,2626.664319,17698.966,53081.54304,209168.0455,55804.6183,52982.91033,209755.6179,55780.47666,1045.929719,0.9414906375,2
11.04911823,9.830812074,-0.03091972198,2.942646259,5323.1117,67306.85158,910926.3341,1549488.602,913507.2876,714254.8847,1350218.58,717142.1158,4285.825102,11.76839573,2.048670684,0.7700097272,0.0478016961,0.5574256834,2442.33548,11498.47429,20512.47394,64107.13272,15173.65161,20295.98202,64637.22771,14862.82054,880.2855995,0.6895391712,2
11.54121467,9.029972577,-0.02530934138,2.804358479,5931.672719,63532.34858,932416.3076,1500674.208,919892.3764,735730.5595,1301486.532,723488.1355,4189.99432,11.75414439,2.071830852,1.631385739,0.06703653064,0.9312758818,2697.516828,17026.05151,24713.74428,112609.4495,38048.41264,24430.72818,113095.978,37865.89567,1056.368614,1.115015945,2
10.67556079,9.026054933,-0.02811395916,2.702498842,4895.362978,61570.37424,927384.833,1516611.389,930562.6546,730653.8541,1317522.265,734100.7152,3519.111636,10.92595324,2.350930763,3.401871198,0.08066412698,0.8273483234,3592.980483,19219.61847,59636.92651,230490.648,59657.96876,59468.97412,230816.49,59612.52685,1485.09567,1.420462375,2
11.55019661,10.04097172,-0.03188802582,3.003286607,5784.574016,69123.51141,911762.6232,1566138.339,905761.9299,715133.1614,1366791.334,709410.4391,4638.147328,12.04404396,1.763492637,0.8930554563,0.06687948551,1.056102453,2498.352568,15662.19906,19535.63893,66051.10273,23599.1646,19313.72919,66626.07129,23581.03016,683.6772545,0.6128098621,2
11.52599787,9.443244532,-0.02781265575,2.826061196,5945.270349,64661.52861,926306.9784,1524661.847,910942.9628,729645.6094,1325501.608,714548.3659,4162.428573,11.82632627,2.273397475,1.021141155,0.06520822533,0.8182118733,2930.90477,15558.91819,13114.63228,77589.44435,28605.94693,12824.08828,77996.47205,28470.76982,1066.615698,1.081499985,2
9.974521788,7.909255023,-0.02471551938,2.464737333,4665.714247,55778.52856,949290.4153,1441897.763,943558.7872,752523.7428,1242801.218,747038.6679,3046.48751,10.47567651,2.126776939,2.674612822,0.04694473954,0.8354658549,3944.497629,17457.5244,44709.52338,177900.6029,50792.29148,44553.10746,178027.8736,50745.61831,1234.945365,1.141034004,2
11.53360879,10.20015006,-0.03471284914,3.138440642,6045.64963,71764.13585,905595.5623,1577636.91,908223.0092,709012.7676,1378321.518,711943.2573,4662.232832,12.04946754,1.830592808,1.701918751,0.07170194969,1.055216023,2172.116321,15707.34184,32463.38963,127317.2488,33560.48494,32326.24224,127982.6391,33585.04568,664.8269895,0.5876334551,2
11.22281262,9.628108457,-0.02932133207,2.911621175,5596.366918,66328.11976,920225.8119,1540041.381,910796.4348,723581.1566,1340742.779,714438.472,4151.710965,11.66931626,1.885510787,1.176839917,0.06313775029,0.6260459383,2343.945909,12928.19519,22546.08213,89602.37724,24459.62371,22348.77634,90043.43403,24297.88058,996.0385809,0.8015462139,2
10.62436284,15.53948703,0.01179853457,2.397572461,4879.734547,54303.18123,836410.053,1333138.996,834673.5128,639694.0852,1136018.986,638234.9521,3350.143133,10.86419329,2.516027486,7.633702472,0.07857230906,1.282586655,3721.289192,21540.31421,97254.77412,287745.2935,105552.1544,97594.61926,289763.3102,105900.7468,1457.213718,1.582010016,2
11.75409169,18.54878192,0.000807606306,3.057018268,5907.712958,69445.0958,789746.797,1417398.411,785116.686,593150.9934,1220526.734,588768.189,4353.594879,11.76346292,1.896108505,2.017823417,0.05887454151,1.075868949,2746.571643,16842.29547,44565.0355,79982.77252,14899.11552,44556.69146,80405.09251,15022.80674,1055.087602,0.9833566851,2
11.04911823,18.41265854,0.003717113324,2.935135636,5307.337047,67160.32655,790547.3123,1412977.706,787610.3796,593952.8786,1216146.531,591190.9295,4264.529054,11.74802782,2.048670684,2.519569318,0.04421336444,0.53544296,2459.811859,11312.8731,45092.03434,99924.73005,23804.57366,45051.50305,100532.5806,23823.5586,885.0525873,0.7071700947,2
11.54121467,17.4645198,0.007828827035,2.795960852,5946.854103,63254.78422,806845.9106,1375617.081,796087.8071,610156.5959,1178812.852,599620.5114,4188.159985,11.74780521,2.071830852,2.313058539,0.06476757347,0.9391134267,2781.170147,16934.53844,27256.3401,87887.92719,35667.43256,27141.37637,88607.28401,35613.72065,1059.922906,1.121310546,2
10.67556079,18.12652105,0.005173617947,2.723065245,4822.864803,62246.58606,793116.4339,1410028.66,797821.5431,596431.0796,1213386.693,601380.2724,3481.624959,10.90637847,2.350930763,4.708779815,0.07762667067,0.8607014937,2907.312236,19217.1981,71401.61615,187332.3528,49807.9407,71297.89642,187965.3675,49852.59896,1457.762579,1.41460901,2
11.55019661,18.23427729,0.004149658903,3.027871716,5850.899169,69007.32074,794776.812,1411522.724,792363.886,598161.729,1214617.716,596095.6783,4642.462203,12.01282351,1.763492637,4.185797726,0.06870204244,1.095947529,2250.537399,16404.89833,67022.38793,165726.7517,44115.40338,66948.02843,166497.3224,44084.77821,688.5130971,0.6483572172,2
11.52599787,17.9257093,0.01074786512,2.812198117,5864.150253,63972.56244,804470.3194,1393080.477,785080.7716,607817.4005,1196261.356,588616.7995,4118.707938,11.79046317,2.273397475,1.759767889,0.05757593616,0.8631645677,2681.615049,16342.26134,24112.89872,67533.0717,23528.9617,24196.4474,68640.6825,23628.8993,1107.559544,1.122847491,2
9.974521788,15.11435577,0.01008481658,2.500763851,4671.489278,55949.59226,834479.5734,1287949.063,829707.008,637731.798,1090985.183,633232.5707,3072.071133,10.50283267,2.126776939,2.118368272,0.04945771077,0.9222985129,3135.126815,17928.99799,34192.81856,79097.81522,29521.72653,34112.275,79602.49485,29812.83276,1243.534557,1.163241465,2
11.53360879,19.7694865,-0.001362881147,3.116596135,6012.291269,71529.58559,775863.6757,1476641.729,775060.1576,579277.1694,1279907.567,578799.6671,4597.064876,11.99482246,1.830592808,4.942555369,0.05367975745,1.055144693,2234.536418,15717.75717,78150.88338,198389.7068,48331.69227,78082.75235,199274.1342,48305.96078,669.7476079,0.6067898055,2
11.22281262,18.19070268,0.009002140585,2.900747389,5616.915238,65696.89365,794879.3321,1403775.575,789382.7853,598259.8891,1207093.072,592979.5166,4133.182468,11.6508927,1.885510787,2.606353015,0.06693679753,0.6553202717,2514.397688,13501.24538,38254.54702,103772.7914,30766.08304,38165.23163,104627.632,30775.33658,1033.858499,0.8664888452,2
10.62436284,16.52339521,0.01086451513,2.376691963,4976.472231,54253.48121,817371.4082,1340733.257,812816.1066,620483.9434,1144218.806,616151.0267,3423.746175,10.94737994,2.516027486,2.988661486,0.05982584613,1.020700272,3266.766885,18201.14452,38877.50487,109937.2179,44531.2336,38948.84298,110689.5649,44676.33686,1441.588654,1.599938895,2
11.75409169,18.20178769,0.0022490673,3.108425289,5858.724844,70042.10712,796279.1332,1411156.542,792731.1304,599691.4608,1214233.413,596505.408,4369.060755,11.78252196,1.896108505,4.503753819,0.06244802549,1.104754461,2415.95529,18120.00807,72768.57875,180356.1048,42075.88392,72686.05835,181226.2388,42095.62626,1021.236326,0.9347342333,2
11.04911823,18.68057729,0.004172867631,2.932986396,5292.208048,67134.36,786519.2086,1427399.293,786136.5091,589950.1351,1230543.917,589789.8529,4243.090687,11.72993886,2.048670684,3.590681203,0.04947259737,0.538761651,2281.201307,11643.26516,54196.95963,143699.0295,37039.52887,54126.62355,144444.2771,36991.76335,899.633798,0.7245619535,2
11.54121467,17.66849497,0.009880168188,2.807834551,5965.779644,63470.54263,805081.9832,1383359.679,794094.0044,608337.5588,1186718.605,597545.228,4206.404641,11.77354563,2.071830852,2.383572226,0.06630280463,0.9530837973,2589.415664,16959.47554,29395.50137,90067.014,37420.53702,29374.99244,90879.5813,37357.6331,1043.697345,1.10432774,2
10.67556079,17.91366133,0.007050506431,2.71632079,4820.905111,61842.19293,795675.9384,1400150.635,798706.6284,598998.6049,1203427.181,602268.6663,3467.876794,10.89444913,2.350930763,4.305342651,0.0813286539,0.8803234994,2983.443519,20015.05442,64368.68807,172611.3428,45531.68798,64188.64734,173238.9367,45587.22668,1476.387375,1.437431075,2
11.55019661,18.28042917,0.004132208949,3.020212233,5870.559472,68887.03856,793277.7683,1410100.581,790246.2689,596660.7213,1213160.983,593990.418,4645.170051,12.01566734,1.763492637,3.469852489,0.06673645581,1.108141442,2371.333855,16103.87557,56900.38532,137548.4767,34360.46998,56815.05178,138254.2457,34356.47777,683.4664946,0.6397498839,2
11.52599787,18.1384927,0.008240505118,2.818797189,5883.601878,64419.67865,801765.2686,1400515.909,782401.3796,605095.4392,1203812.008,585909.445,4124.82131,11.80937935,2.273397475,1.467062669,0.06417499207,0.8466975122,2775.142644,15535.77044,19261.89002,57525.4557,20140.29739,19342.32003,58496.57247,20244.1082,1080.400266,1.095262635,2
9.974521788,15.15913717,0.009147307733,2.498332821,4658.597844,55889.71046,834100.6768,1288844.67,829309.6427,637334.6287,1091921.815,632817.3762,3060.898132,10.48812496,2.126776939,2.086210058,0.04602000911,0.9097490922,2941.487934,18075.22694,31541.12786,77917.03221,29704.60189,31479.95688,78612.16658,29916.08988,1251.351874,1.168750254,2
11.53360879,19.88051441,0.001252404668,3.123110639,6036.325279,71655.21033,773273.726,1478170.386,773155.8613,576689.4304,1281488.863,576905.5666,4617.051901,11.99977036,1.830592808,4.363923557,0.0718606884,1.082282479,2312.077769,15677.70145,71274.60204,176351.6728,39802.37868,71165.49205,177151.4189,39772.34337,655.1067249,0.5913578655,2
11.22281262,18.06757581,0.006388873768,2.91046107,5629.297787,65839.74961,795588.92,1397972.788,790407.5614,598993.8984,1201171.013,594050.7648,4146.705552,11.65994946,1.885510787,2.166768091,0.06505289307,0.6502968523,2290.961068,13082.83687,34645.83596,86238.21067,22258.37566,34557.97332,86950.66752,22245.41514,1019.929206,0.8449433958,2
10.62436284,-8.301039688,0.2403071191,1.948369341,9496.494002,51389.09536,131.429664,939559.9137,463042.8923,22246.77132,740476.6304,268430.0286,3411.764619,10.93006074,2.516027486,9.553518137,0.08047703131,1.097841873,4278.430949,19768.55606,2219.384268,285411.2212,214608.8209,1.658865875,285158.7099,214691.1809,1437.267072,1.58251526,3
11.75409169,-18.35664361,0.2822793745,2.310386022,8561.372397,59317.833,0.1078949308,809211.0196,230407.7818,22246.65,609540.9943,42396.42284,4642.735012,11.85976546,1.896108505,3.844789898,0.0591478512,0.8673029148,2891.077159,13696.08433,0.04618383724,113462.7598,16490.81051,0,113621.4461,12481.61113,966.5371181,0.9803867034,3
11.04911823,-18.52658322,0.2784944403,2.533089992,7146.025061,64526.33649,0.03451771703,868156.9376,213164.5455,22246.65,668357.8664,29762.91778,4009.875085,11.57093854,2.048670684,4.054145357,0.04690209607,0.7634392915,3289.630451,13662.83437,0.008326774072,121886.4596,3012.224453,0,121700.1689,2071.685074,955.3677005,0.7463625084,3
11.54121467,-18.49170706,0.2823330855,2.373018465,7866.05318,60743.65375,0.01703125801,832297.7818,224845.9772,22246.65,632532.544,37981.76894,3812.551516,11.48467643,2.071830852,6.853189566,0.06535673848,0.6993531535,3307.520579,12964.35131,0.002878930009,165119.5119,6002.555245,0,165289.9274,3849.34945,945.6731158,0.7605347358,3
